,Susceptible,Infected,Recovered,Dead
73,0.19225712942484915,0.01253908159166862,0.6096015697525324,0.18560221923094963
74,0.19154654067563306,0.011699647092783505,0.6103539146480327,0.18639989758355077
75,0.19086503931075455,0.010913897232698533,0.6110558934735998,0.18716516998294716
76,0.19021311830985907,0.010178169397876474,0.6117107273075617,0.18789798498470278
77,0.18959054991118324,0.009489634464618545,0.6123214174714342,0.188598398152764
78,0.18899688846542032,0.008845613111866518,0.6128907955393113,0.18926670288340183
79,0.18843219143455753,0.008242880205562051,0.6134215323260235,0.18990339603385706
80,0.1878958191699029,0.007679100198749968,0.613916105138357,0.19050897549299015
81,0.18738810709995657,0.0071509407953475835,0.614376851150282,0.1910841009544138
82,0.18690709030392985,0.006657713838124686,0.6148059075980027,0.1916292882599426
